Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
22057,0.33,Very Good,G,VS2,59.4,61.0,4.49,4.53,2.68,579
18930,0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
1666,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,6335
16914,2.0,Premium,H,SI2,61.5,61.0,8.13,8.1,4.99,13134
18254,0.91,Very Good,D,SI2,61.5,56.0,6.22,6.27,3.84,4123
5575,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,1013
589,0.52,Premium,H,SI1,62.6,55.0,5.16,5.12,3.22,1219
24698,0.31,Premium,F,VS2,61.6,58.0,4.38,4.35,2.69,802
10849,1.05,Premium,E,SI2,62.3,56.0,6.54,6.47,4.05,4939
13248,0.3,Very Good,I,SI1,60.5,62.0,4.33,4.37,2.63,394
20029,0.36,Ideal,I,IF,62.0,55.0,4.59,4.61,2.85,735
7163,1.38,Very Good,F,VS1,61.4,61.0,7.1,7.14,4.37,11286
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
2170,0.28,Very Good,H,VS2,61.6,57.0,4.22,4.25,2.61,429
16751,0.39,Premium,D,VS2,61.4,60.0,4.7,4.72,2.89,958
3264,1.1,Premium,G,VS2,60.2,58.0,6.71,6.75,4.05,6534
26369,0.3,Ideal,G,VVS1,62.0,55.0,4.34,4.31,2.68,1013
19186,0.51,Ideal,D,VS2,61.5,57.0,5.11,5.14,3.15,1787
12525,0.76,Ideal,H,VVS1,61.9,54.0,5.87,5.9,3.64,3648
23805,1.54,Premium,H,VS2,61.9,61.0,7.41,7.33,4.56,10758
3062,1.27,Ideal,G,VS2,62.0,58.0,6.89,6.95,4.29,8915
26741,1.0,Premium,G,VVS1,62.1,59.0,6.4,6.29,3.94,8154
19695,0.32,Ideal,E,VVS2,61.6,57.0,4.4,4.43,2.72,842
11804,1.21,Ideal,D,VS1,61.0,57.0,6.88,6.85,4.19,10335
5194,1.22,Premium,I,VS1,60.6,61.0,6.94,6.88,4.19,6354
26678,1.74,Ideal,J,SI1,62.1,54.0,7.73,7.69,4.79,9208
12330,1.06,Very Good,F,SI1,59.6,60.0,6.61,6.68,3.96,5491
26813,0.28,Very Good,F,VVS2,59.7,59.0,4.26,4.28,2.55,642
22931,1.01,Premium,F,VVS2,62.1,52.0,6.5,6.45,4.02,9013
2560,1.01,Good,E,SI1,63.6,60.0,6.38,6.32,4.04,5226
7868,0.34,Premium,H,VVS1,61.2,58.0,4.51,4.48,2.75,862
20829,0.31,Premium,G,VVS1,61.1,58.0,4.32,4.35,2.65,816
8726,1.01,Fair,F,VS1,64.6,60.0,6.26,6.16,4.01,6366
24756,1.2,Premium,F,SI2,62.5,59.0,6.74,6.68,4.2,5332
17735,0.5,Ideal,E,VS2,61.0,56.0,5.17,5.12,3.14,1629
5368,0.75,Very Good,G,SI1,,55.0,5.81,5.85,3.63,2617
9229,0.54,Very Good,J,SI1,61.3,55.0,5.23,5.28,3.22,1080
19201,0.57,Ideal,G,VS1,61.4,55.0,5.34,5.38,3.29,1972
6931,1.04,Ideal,H,SI2,61.7,57.0,6.49,6.54,4.02,4461
19064,0.3,Ideal,I,VVS1,62.1,54.0,4.29,4.31,2.67,540
10356,1.01,Good,G,SI2,63.7,58.0,6.31,6.35,4.03,3852
807,1.02,Very Good,E,VVS1,62.6,56.0,6.35,6.5,4.02,9498
7053,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
5296,1.0,Premium,F,SI1,59.7,60.0,6.51,6.48,3.88,4939
10140,0.35,Ideal,I,VS2,59.8,57.0,4.6,4.59,2.75,630
23831,0.71,Premium,D,VS1,58.1,62.0,5.89,5.84,3.41,3090
14632,0.32,Premium,I,VS1,62.6,58.0,4.4,4.38,2.75,648
8281,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,951
12158,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1271
13307,1.06,Very Good,E,SI2,62.1,56.0,6.52,6.59,4.07,4972
3206,1.5,Fair,J,SI2,65.5,60.0,7.07,7.03,4.62,5268
12252,0.5,Fair,E,SI1,61.7,68.0,5.09,5.03,3.12,1238
1650,0.44,Premium,G,VVS2,60.9,57.0,4.93,4.89,2.99,1155
11440,1.08,Ideal,J,SI1,61.8,56.0,6.58,6.55,4.06,4524
16361,0.33,Ideal,G,SI1,61.6,56.0,4.43,4.46,2.74,498
10516,0.71,Ideal,H,SI1,61.1,57.0,5.71,5.75,3.5,2313
25877,1.29,Premium,G,VS2,58.7,58.0,7.27,7.11,4.22,8842
3694,1.21,Premium,J,SI2,60.9,60.0,6.82,6.78,4.14,4440
1659,0.34,Premium,H,VS2,61.3,60.0,4.53,4.47,2.76,689
2628,0.4,Very Good,F,VVS2,60.5,57.0,4.76,4.79,2.89,1012
24837,0.53,Good,E,SI2,57.9,58.0,5.34,5.39,3.11,1140
22774,1.1,Premium,D,SI1,60.4,59.0,6.66,6.69,4.03,5166
9415,0.55,Very Good,E,VS2,62.3,61.0,5.16,5.21,3.23,1669
25885,1.1,Good,G,SI2,60.5,61.0,6.69,6.74,4.06,4457
25069,0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
21076,1.51,Fair,H,SI1,65.4,59.0,7.17,7.11,4.67,9386
4412,0.58,Premium,E,SI1,62.1,58.0,5.35,5.31,3.31,1812
15699,1.07,Premium,H,SI1,58.9,59.0,6.76,6.71,3.97,4235
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
7189,0.72,Ideal,D,VS2,62.0,54.8,5.73,5.76,3.56,3543
10335,1.02,Very Good,E,SI1,62.6,58.0,6.4,6.45,4.02,5814
6551,2.19,Very Good,I,SI2,60.3,60.0,8.29,8.33,5.01,15907
6697,0.5,Premium,E,VS2,61.3,59.0,5.1,5.05,3.11,1746
16001,0.54,Very Good,F,SI1,59.3,60.0,5.32,5.37,3.17,1376
4698,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,4197
13393,0.9,Ideal,H,VS1,61.2,57.0,6.28,6.24,3.83,4064
8182,0.71,Ideal,E,SI1,62.0,56.0,5.77,5.72,3.56,2329
25255,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,17143
17579,1.3,Very Good,H,SI1,63.4,57.0,6.93,6.88,4.38,6307
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
4691,1.23,Very Good,F,SI2,60.9,58.0,6.93,6.96,4.23,4661
19612,1.58,Premium,I,VS1,61.1,59.0,7.44,7.52,4.57,10428
25268,0.7,Very Good,E,SI1,63.5,59.0,5.53,5.49,3.5,2838
13285,1.2,Ideal,H,SI2,62.7,55.0,6.74,6.69,4.21,5578
14371,0.31,Ideal,D,SI1,61.8,56.0,4.34,4.37,2.69,571
19061,0.7,Ideal,D,SI1,62.3,53.0,5.7,5.72,3.56,2726
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
10830,1.01,Fair,E,SI2,55.2,65.0,6.78,6.67,3.71,4118
25313,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06,6532
3798,2.01,Very Good,E,SI1,60.8,59.0,8.14,8.2,4.97,16956
10565,0.74,Ideal,H,VVS2,61.2,57.0,5.79,5.85,3.56,2961
12597,0.54,Very Good,F,VS2,62.0,59.0,5.16,5.22,3.22,1889
11794,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.5,2.69,608
24462,0.3,Very Good,G,VVS2,60.4,59.0,4.33,4.35,2.62,598
12009,0.31,Ideal,I,VVS1,62.0,54.0,4.34,4.37,2.7,571
639,0.59,Ideal,H,SI2,61.9,55.0,5.37,5.39,3.33,1292
18295,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1133
5787,0.32,Premium,D,VS2,61.7,59.0,4.43,4.38,2.72,972
5521,1.02,Ideal,D,VVS2,62.0,56.0,6.43,6.48,4.0,10967
23221,1.02,Ideal,F,VS1,62.0,57.0,6.49,6.44,4.01,8637
1083,0.73,Fair,F,VS1,58.6,66.0,5.92,5.88,3.46,3002
22407,1.01,Very Good,F,SI1,62.7,57.0,6.32,6.38,3.98,5174
19036,1.04,Ideal,I,SI1,59.7,56.0,6.6,6.54,3.92,3669
13294,0.85,Ideal,I,VS1,61.9,56.0,6.08,6.1,3.77,3548
21280,1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99,6462
4420,1.34,Premium,D,SI2,61.5,58.0,7.04,7.07,4.34,7305
580,1.5,Good,H,I1,64.0,56.0,7.18,7.05,4.56,4022
19226,0.5,Premium,F,SI1,61.0,60.0,5.11,5.08,3.11,1286
16728,0.7,Ideal,I,SI1,61.9,58.0,5.67,5.7,3.52,2054
1032,0.52,Ideal,H,VVS1,60.4,57.0,5.2,5.23,3.15,1778
4951,0.3,Ideal,F,VVS1,61.7,57.0,4.28,4.31,2.65,1041
4358,0.5,Ideal,F,VS1,62.5,57.0,5.09,5.06,3.17,1838
10945,1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83,4004
5041,0.37,Premium,F,VS2,62.7,58.0,4.55,4.58,2.86,746
15142,0.7,Ideal,G,VS1,61.2,57.0,5.7,5.74,3.5,3140
9302,0.6,Premium,D,SI2,61.4,56.0,5.43,5.41,3.33,1385
8961,1.21,Ideal,G,VS2,61.8,57.0,6.83,6.79,4.21,8001
12711,0.4,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,666
17146,1.03,Premium,E,SI2,61.4,58.0,6.49,6.45,3.97,4328
11212,1.5,Ideal,F,VS2,60.3,57.0,7.42,7.33,4.45,12641
26359,0.61,Ideal,G,VVS2,62.4,53.8,5.42,5.45,3.39,2331
3005,0.38,Ideal,D,SI1,62.2,54.0,4.69,4.65,2.9,1066
16405,0.5,Very Good,F,SI1,61.6,60.0,5.07,5.1,3.13,1214
11235,2.03,Fair,G,SI2,64.9,59.0,7.85,7.99,5.14,14687
14097,1.22,Premium,G,SI2,60.5,58.0,6.96,6.92,4.2,5739
10090,0.9,Ideal,D,SI2,62.4,56.0,6.24,6.16,3.87,4007
17105,1.2,Ideal,I,VS1,61.5,59.0,6.82,6.84,4.2,6380
26175,0.3,Ideal,I,VVS2,62.2,55.0,4.3,4.32,2.68,515
6436,1.2,Ideal,H,SI1,62.7,55.0,6.76,6.73,4.23,6512
18113,0.54,Good,E,VVS1,60.3,61.0,5.3,5.32,3.2,2697
7472,0.33,Premium,G,VVS1,61.5,59.0,4.46,4.42,2.73,1040
20656,1.53,Ideal,G,SI2,61.7,57.0,7.44,7.41,4.58,7240
21152,0.8,Good,E,SI2,61.4,59.0,5.94,6.01,3.67,2542
8067,0.5,Very Good,I,SI1,63.2,57.0,5.07,5.09,3.21,1087
10639,0.5,Very Good,G,VVS2,60.0,56.0,5.18,5.21,3.12,2260
16669,0.52,Ideal,J,SI1,61.4,56.4,5.15,5.17,3.17,896
17840,0.56,Premium,D,SI1,60.8,60.0,5.29,5.31,3.22,1723
23007,0.32,Very Good,G,VVS1,61.2,59.0,4.41,4.45,2.71,876
8533,0.4,Ideal,I,SI1,61.2,55.0,4.77,4.8,2.93,692
13769,1.5,Premium,H,VS2,61.6,55.0,7.43,7.37,4.56,10750
10595,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.76,3.53,2586
12084,0.65,Ideal,D,VS2,61.6,57.0,5.55,5.59,3.43,2402
15352,1.29,Premium,G,VS1,62.4,58.0,6.89,6.86,4.29,9354
2641,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,524
26631,1.0,Very Good,D,SI2,59.5,62.0,6.49,6.52,3.87,4543
5109,1.5,Very Good,E,SI2,63.5,60.0,7.19,7.12,4.54,6300
22509,0.35,Premium,G,VS1,61.5,58.0,4.5,4.54,2.78,706
24548,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1289
14422,1.5,Very Good,D,VS2,62.4,59.0,7.21,7.27,4.52,13287
13767,0.9,Good,E,SI2,62.0,63.0,6.09,6.14,3.79,3218
16387,1.57,Very Good,I,VS1,62.7,58.0,7.41,7.43,4.65,10682
26645,0.51,Very Good,J,VS2,61.6,58.0,5.09,5.14,3.15,1008
24659,1.01,Very Good,E,SI1,59.5,57.0,6.56,6.62,3.92,5534
15743,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,9562
16324,1.05,Ideal,F,VVS1,61.4,57.0,6.51,6.53,4.0,12273
23849,0.61,Premium,F,VS2,59.6,61.0,5.58,5.5,3.3,2075
23920,1.5,Good,H,VS2,64.0,58.0,7.14,7.17,4.58,9620
25905,0.37,Premium,E,VVS2,60.9,59.0,4.65,4.61,2.82,1082
13191,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7466
25930,0.76,Very Good,F,VS2,62.5,58.0,5.79,5.83,3.63,3238
19759,2.6,Fair,G,SI2,64.6,57.0,8.6,8.55,5.54,17027
16013,0.39,Very Good,G,VS2,63.3,57.0,4.65,4.61,2.93,1009
466,0.31,Ideal,H,VVS1,62.6,53.0,4.35,4.41,2.74,687
8537,0.31,Very Good,G,SI1,62.8,55.0,4.32,4.38,2.73,462
14949,0.71,Very Good,E,SI1,63.2,57.0,5.72,5.67,3.6,2516
14376,0.31,Ideal,H,VS2,61.4,56.0,4.38,4.42,2.7,646
10365,1.06,Premium,E,SI1,62.0,61.0,6.55,6.51,4.05,5485
5124,1.16,Ideal,G,VS1,61.5,55.0,6.75,6.81,4.17,9248
25086,0.63,Ideal,D,IF,61.2,53.0,5.55,5.6,3.41,3832
10860,0.71,Fair,D,VS1,65.4,59.0,5.62,5.58,3.66,2747
7465,1.6,Ideal,F,VS2,60.1,57.0,7.65,7.59,4.58,13853
22661,0.56,Fair,E,VS2,64.7,60.0,5.13,5.14,3.32,1737
16020,0.73,Ideal,E,SI2,61.8,58.0,5.77,5.81,3.58,2805
22408,0.5,Very Good,E,VVS2,59.3,56.0,5.25,5.3,3.13,2168
10347,0.45,Good,F,VS1,57.6,62.5,5.05,5.09,2.91,1144
13940,0.35,Premium,D,SI1,60.1,61.0,4.59,4.56,2.75,827
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
26488,0.84,Very Good,E,SI2,62.1,58.0,6.02,6.09,3.76,3125
18434,0.32,Very Good,E,SI1,63.4,55.0,4.36,4.35,2.76,720
18607,0.76,Very Good,F,SI2,62.7,55.0,5.74,5.83,3.63,2469
24843,0.5,Very Good,E,I1,58.6,63.0,5.23,5.15,3.04,938
17846,2.17,Premium,J,SI2,62.3,60.0,8.33,8.2,5.15,13395
7274,0.32,Very Good,G,SI2,63.0,56.0,4.32,4.35,2.73,421
3863,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,7909
2691,0.34,Ideal,F,VS2,62.1,56.0,4.51,4.47,2.79,880
14885,1.4,Ideal,H,VS2,63.0,56.0,7.13,7.07,4.47,8977
9207,0.51,Ideal,H,VS1,61.6,55.0,5.17,5.19,3.19,1668
7444,0.6,Ideal,E,SI1,61.3,56.0,5.49,5.44,3.35,1890
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
16429,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46,1207
22640,0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,776
7095,0.35,Ideal,E,VS1,61.9,56.0,4.51,4.53,2.8,829
20001,0.41,Ideal,G,VS1,61.7,57.0,4.78,4.81,2.96,899
3312,0.61,Very Good,D,SI1,62.4,59.0,5.42,5.45,3.39,1622
10534,0.46,Ideal,E,VVS2,62.6,55.0,4.95,4.92,3.09,1736
22432,1.1,Premium,I,SI1,62.7,58.0,6.58,6.54,4.11,4435
14830,1.01,Good,I,SI1,64.1,59.0,6.24,6.21,3.99,3676
24244,0.7,Fair,D,SI1,66.2,57.0,5.56,5.41,3.63,2550
9706,0.34,Ideal,E,VS1,61.8,56.0,4.51,4.47,2.78,1033
42,1.58,Premium,F,SI2,62.3,60.0,7.42,7.38,4.61,9290
14018,1.04,Premium,G,SI1,59.2,61.0,6.68,6.63,3.94,4811
1640,1.33,Ideal,J,VS1,62.5,58.0,6.99,7.03,4.38,6449
26230,0.33,Ideal,E,VS2,,57.0,4.44,4.41,2.75,928
1164,1.14,Premium,F,SI1,61.1,59.0,6.7,6.75,4.11,5925
18107,0.59,Premium,F,VS2,61.5,58.0,5.45,5.41,3.34,1769
5505,1.01,Good,E,SI1,63.9,56.0,6.37,6.31,4.05,5724
10092,0.38,Premium,E,VS1,60.2,58.0,4.71,4.66,2.82,1069
5097,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,1435
23819,1.05,Very Good,F,SI1,59.7,60.0,6.63,6.71,3.98,5666
14094,0.72,Ideal,G,VS1,61.7,56.0,5.75,5.78,3.56,3478
4927,1.7,Ideal,J,VS2,62.2,56.0,7.64,7.61,4.74,9276
25818,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,3449
3140,0.37,Premium,F,VS2,61.2,60.0,4.63,4.59,2.82,957
3999,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,859
17946,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,666
17610,0.73,Ideal,G,VVS2,,55.0,5.83,5.77,3.59,2919
10005,1.13,Very Good,J,VS1,62.1,59.0,6.64,6.71,4.14,5370
20583,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1067
2287,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4205
6829,1.6,Premium,E,SI1,61.2,58.0,7.59,7.5,4.62,9229
17206,0.58,Very Good,E,VS1,62.9,54.0,5.31,5.34,3.35,2082
26245,1.55,Ideal,F,SI1,61.9,55.0,7.47,7.42,4.61,14220
21757,0.24,Ideal,G,VS1,61.8,56.0,3.99,4.04,2.48,442
8126,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,673
19386,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5575
9712,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,984
12449,0.3,Ideal,D,VS2,,55.0,4.31,4.34,2.68,710
24167,0.41,Very Good,J,IF,63.5,54.0,4.75,4.7,3.0,1061
16599,0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
14631,0.72,Ideal,F,VS2,61.3,55.0,5.78,5.83,3.56,3495
21662,1.13,Ideal,E,VVS1,61.5,56.0,6.68,6.71,4.12,11641
19464,1.0,Premium,F,SI1,62.4,58.0,6.39,6.27,3.95,3528
3614,0.31,Ideal,G,IF,62.1,54.0,4.38,4.41,2.73,891
8700,0.77,Ideal,J,VS2,61.9,54.0,5.89,5.94,3.66,2292
719,0.73,Ideal,J,SI1,62.0,56.0,5.74,5.78,3.57,1902
12264,1.7,Ideal,I,SI2,60.7,59.0,7.69,7.64,4.65,8743
13799,1.07,Ideal,H,SI1,61.5,54.0,6.64,6.6,4.07,3415
13214,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,694
11303,1.05,Good,I,VS2,63.1,58.0,6.42,6.47,4.07,4529
22643,0.33,Very Good,G,VVS1,61.2,60.0,4.42,4.44,2.71,868
310,0.54,Premium,D,SI1,62.6,57.0,5.21,5.12,3.23,1650
1528,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,850
21753,1.22,Very Good,G,SI1,61.8,58.0,6.82,6.88,4.23,6656
3302,0.33,Premium,I,VS1,59.5,60.0,4.54,4.5,2.69,668
5363,0.95,Premium,E,SI2,60.7,59.0,6.3,6.36,3.84,4142
20735,1.0,Good,H,VS2,57.8,59.0,6.53,6.47,3.75,4166
21963,1.51,Very Good,H,SI2,60.8,56.0,7.41,7.46,4.52,8372
24242,0.7,Premium,H,VVS1,58.3,60.0,5.83,5.8,3.39,2603
12326,0.53,Ideal,I,VVS1,62.2,53.0,5.17,5.21,3.23,1435
780,0.53,Ideal,E,VS2,,55.0,5.2,5.24,3.2,1721
23481,0.74,Very Good,G,SI2,62.8,59.0,5.71,5.76,3.6,2262
9079,1.5,Good,J,VS2,59.6,60.0,7.31,7.38,4.38,7368
3633,1.21,Premium,I,SI2,62.3,59.0,6.82,6.77,4.23,4686
15192,1.01,Premium,H,SI1,62.3,58.0,6.44,6.4,4.0,5090
25927,0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,811
24394,1.09,Good,H,SI1,63.6,56.0,6.53,6.56,4.16,4920
21144,1.5,Very Good,J,VS1,,57.0,7.24,7.2,4.57,8896
565,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2122
2140,0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65,621
14413,2.02,Very Good,D,SI2,62.3,56.0,7.99,8.06,5.0,17263
20865,1.2,Very Good,D,SI1,60.7,58.0,6.81,6.86,4.15,7191
23621,0.74,Premium,E,VS2,62.7,58.0,5.72,5.77,3.6,3285
15833,1.01,Premium,G,VS2,61.6,60.0,6.51,6.42,3.98,6108
7807,0.7,Premium,G,VVS2,62.9,59.0,5.68,5.61,3.55,2874
22684,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9257
22333,0.31,Ideal,F,VVS1,61.8,56.0,4.34,4.36,2.69,897
22744,0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
7177,0.33,Premium,H,VS1,59.5,59.0,4.48,4.53,2.68,579
11346,1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
10041,0.41,Ideal,G,SI1,61.6,57.0,4.77,4.81,2.95,1110
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
9433,0.53,Ideal,G,VVS2,60.6,56.0,5.25,5.28,3.19,1932
12338,1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
10850,1.53,Premium,I,VS1,62.4,59.0,7.3,7.34,4.57,10729
10898,0.32,Ideal,I,IF,60.8,54.0,4.47,4.44,2.71,864
696,1.07,Premium,D,SI1,63.0,57.0,6.57,6.47,4.11,6124
11660,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
24150,0.54,Ideal,D,VS2,61.3,56.0,5.22,5.26,3.21,1892
20815,0.43,Premium,D,SI1,60.1,58.0,4.89,4.93,2.95,830
13579,0.34,Ideal,G,IF,61.9,54.0,4.51,4.53,2.8,974
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
18802,1.01,Ideal,H,SI1,61.2,58.0,6.42,6.49,3.95,4943
25054,1.61,Ideal,H,SI1,62.3,56.0,7.51,7.47,4.67,9341
25342,0.32,Ideal,D,VVS1,61.7,55.0,4.44,4.41,2.73,1140
12953,1.03,Ideal,E,VVS2,61.7,56.0,6.49,6.51,4.01,11611
942,0.7,Ideal,I,VS2,62.4,56.0,5.71,5.66,3.55,2056
17112,2.02,Ideal,G,SI2,61.7,57.0,8.15,8.1,5.01,17265
25119,0.34,Premium,F,VS2,61.2,59.0,4.52,4.47,2.75,880
7078,2.01,Very Good,H,SI2,63.4,60.0,7.97,7.89,5.03,11780
4038,0.38,Ideal,D,VVS2,61.5,56.0,4.66,4.64,2.86,1257
7149,1.13,Very Good,J,VS2,62.0,59.0,6.62,6.66,4.12,4206
848,0.51,Premium,F,SI1,59.4,60.0,5.19,5.21,3.09,1308
11466,1.01,Premium,E,VS1,60.8,59.0,6.42,6.46,3.92,7821
23103,1.01,Very Good,H,VS2,62.0,59.0,6.45,6.48,4.01,5186
13896,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,3590
11352,1.52,Premium,D,SI1,59.5,61.0,7.5,7.43,4.44,12823
12573,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,13844
24358,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
12022,1.51,Premium,H,VS2,61.5,58.0,7.45,7.32,4.45,10548
20156,0.7,Ideal,I,SI1,62.8,56.0,5.64,5.67,3.55,2287
18408,0.32,Ideal,F,VVS1,62.0,56.0,4.37,4.41,2.72,867
14231,0.53,Ideal,F,SI2,61.7,56.0,5.23,5.24,3.23,1142
25785,0.76,Very Good,E,VS1,62.1,58.0,5.84,5.89,3.64,3415
24251,1.4,Ideal,J,SI1,62.1,57.0,7.17,7.14,4.44,6350
8829,1.01,Ideal,E,SI2,61.9,56.0,6.46,6.43,3.99,4921
19374,0.32,Ideal,H,VS2,62.8,55.0,4.41,4.38,2.76,648
1646,0.57,Ideal,H,IF,61.0,57.0,5.35,5.38,3.27,2210
6429,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
6240,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
20584,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,743
9289,0.33,Premium,D,SI1,60.3,58.0,4.47,4.49,2.7,608
4921,0.41,Premium,G,VS2,,59.0,4.85,4.8,2.93,990
20472,0.38,Premium,H,VS2,60.6,58.0,4.7,4.68,2.84,898
21644,1.5,Very Good,E,SI1,62.0,57.0,7.25,7.33,4.52,11690
23468,1.02,Premium,I,SI1,60.2,60.0,6.45,6.39,3.87,3713
19944,0.3,Very Good,H,VVS1,63.1,54.0,4.34,4.28,2.72,819
22831,0.54,Very Good,D,SI1,62.0,55.0,5.21,5.24,3.24,1662
896,0.31,Ideal,E,VS2,61.7,55.0,4.36,4.33,2.68,872
18066,0.51,Ideal,E,VS2,62.0,54.0,5.13,5.1,3.17,1662
16430,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1056
11200,1.5,Good,E,SI1,64.1,56.0,7.21,7.14,4.6,8820
1208,1.52,Ideal,J,SI1,61.9,57.0,7.33,7.37,4.55,7356
13681,0.32,Ideal,H,IF,60.9,56.0,4.42,4.41,2.69,1080
3615,0.4,Premium,G,VVS1,61.5,58.0,4.69,4.74,2.9,1123
19489,0.41,Ideal,E,VS1,62.0,55.0,4.74,4.77,2.95,1079
11325,0.7,Very Good,E,VS1,62.4,56.0,5.64,5.7,3.54,2854
21942,1.57,Premium,I,VS2,62.2,58.0,7.43,7.35,4.59,7755
4393,1.11,Good,H,SI1,64.2,58.0,6.47,6.53,4.17,4523
7761,0.24,Premium,H,VVS1,60.8,59.0,4.02,4.0,2.44,554
8202,0.31,Ideal,G,SI2,60.5,57.0,4.36,4.4,2.65,408
19676,1.32,Ideal,I,VS1,61.2,57.0,7.12,7.06,4.34,7617
18242,2.22,Very Good,J,SI2,61.2,63.0,8.33,8.23,5.07,10662
7022,0.39,Ideal,J,VS2,61.4,57.0,4.72,4.66,2.88,746
9728,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
11991,1.12,Ideal,E,VVS1,61.5,56.0,6.7,6.76,4.13,14407
20684,0.7,Premium,H,SI1,62.8,57.0,5.66,5.61,3.54,2331
10661,0.7,Premium,G,SI2,59.0,60.0,5.84,5.82,3.44,1814
9511,1.61,Very Good,E,SI2,63.0,59.9,7.42,7.45,4.68,10891
23524,0.54,Ideal,H,VVS1,61.2,57.0,5.21,5.25,3.2,1723
23125,0.41,Ideal,F,VS1,61.3,55.0,4.83,4.79,2.95,1076
14454,0.9,Premium,D,SI1,62.2,60.0,6.14,6.08,3.8,4612
21290,0.81,Ideal,F,SI2,62.6,55.0,5.92,5.96,3.72,2795
4902,1.1,Premium,I,SI1,61.2,61.0,6.66,6.61,4.01,4725
2397,1.11,Premium,H,VS2,62.0,59.0,6.66,6.59,4.11,5395
16973,1.14,Good,G,SI2,63.7,60.0,6.69,6.6,4.24,4233
